auid,compound,status,output_file,source_file,source_url,aurl,catalog,species,nspecies,natoms,spacegroup_orig,spacegroup_relax,pearson_orig,pearson_relax,prototype_orig,prototype_relax,band_gap_eV,formation_enthalpy_eV_atom,aflowlib_date,aflowlib_version,error
aflow:df77512221e0dfcf,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__df77512221e0dfcf.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1Na2O3_ICSD_81008,ICSD,"C,Na,O",3,12,194,194,hP12,hP12,AB2C3_hP12_194_c_ad_h,AB2C3_hP12_194_d_ac_h,3.1856,-1.73324,"['20140722_06:50:38_GMT-4', '20140722_20:18:35_GMT-4', '20210831_19:56:46_GMT-4']",3.2.11,
aflow:dfb00d2621112db1,H20Na4O16Si2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H20Na4O16Si2__ICSD__dfb00d2621112db1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/H10Na2O8Si1_ICSD_48195,ICSD,"H,Na,O,Si",4,42,2,2,aP42,aP42,A10B2C8D_aP42_2_10i_2i_8i_i,A10B2C8D_aP42_2_10i_2i_8i_i,4.5614,-1.43749,"['20170527_12:51:17_GMT-4', '20170528_06:42:37_GMT-4', '20210831_03:07:46_GMT-4']",3.2.11,
aflow:dff2d2556a61911d,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__dff2d2556a61911d.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_78801,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9605,-0.973922,"['20140920_02:57:56_GMT-4', '20140920_11:37:40_GMT-4', '20210830_20:01:31_GMT-4']",3.2.11,
aflow:e0a2ffe74d06e68a,As4Na4S8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\As4Na4S8__ICSD__e0a2ffe74d06e68a.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/As1Na1S2_ICSD_854,ICSD,"As,Na,S",3,16,2,2,aP16,aP16,ABC2_aP16_2_2i_2i_4i,ABC2_aP16_2_2i_2i_4i,1.3843,-0.600057,"['20100907_21:40:26_GMT-5', '20100907_22:07:58_GMT-5', '20210526_12:45:52_GMT-5']",3.2.9,
aflow:e0b1ecb3412222c4,Cl4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl4Na4O12__ICSD__e0b1ecb3412222c4.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Na1O3_ICSD_28830,ICSD,"Cl,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,5.6178,-0.695582,"['20140114_17:23:48_GMT-5', '20140115_09:47:20_GMT-5', '20210901_15:45:23_GMT-4']",3.2.11,
aflow:e0b53dd9489cc2f7,Na8Se20Si8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na8Se20Si8__ICSD__e0b53dd9489cc2f7.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Na4Se10Si4_ICSD_49001,ICSD,"Na,Se,Si",3,36,63,63,oS72,oS72,A2B5C2_oC72_63_eg_2cfgh_fg,A2B5C2_oC72_63_eg_2cfgh_fg,2.4195,-0.741082,"['20170419_19:06:34_GMT-5', '20170420_08:36:48_GMT-5', '20210530_14:55:02_GMT-5']",3.2.9,
aflow:e101c8ca27457553,Ge8Na8S20,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge8Na8S20__ICSD__e101c8ca27457553.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ge4Na4S10_ICSD_25382,ICSD,"Ge,Na,S",3,36,63,63,oS72,oS72,A2B2C5_oC72_63_fg_eg_2cfgh,A2B2C5_oC72_63_fg_eg_2cfgh,2.4646,-0.678834,"['20150121_09:06:03_GMT-5', '20150123_12:02:03_GMT-5', '20210530_12:33:24_GMT-5']",3.2.9,
aflow:e1b397d9090d0c10,I4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\I4Na4O12__ICSD__e1b397d9090d0c10.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/I1Na1O3_ICSD_20168,ICSD,"I,Na,O",3,20,33,33,oP20,oP20,ABC3_oP20_33_a_a_3a,ABC3_oP20_33_a_a_3a,3.6855,-0.922938,"['20150106_10:28:23_GMT-5', '20150106_21:50:14_GMT-5', '20210901_23:45:03_GMT-4']",3.2.11,
aflow:e1ccf85349b92bca,C4H5Na3O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C4H5Na3O8__ICSD__e1ccf85349b92bca.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/C4H5Na3O8_ICSD_109935,ICSD,"C,H,Na,O",4,20,2,2,aP20,aP20,A4B5C3D8_aP20_2_2i_b2i_ei_4i,A4B5C3D8_aP20_2_2i_b2i_ei_4i,4.4637,-1.197,"['20141212_05:12:17_GMT-5', '20141213_09:03:21_GMT-5', '20210830_22:58:14_GMT-4']",3.2.11,
aflow:e26946284bc7ced3,B6Na6O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B6Na6O12__ICSD__e26946284bc7ced3.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/B3Na3O6_ICSD_15967,ICSD,"B,Na,O",3,24,167,167,hR24,hR24,ABC2_hR24_167_e_e_2e,ABC2_hR24_167_e_e_2e,4.1278,-2.28789,"['20120115_00:52:18_GMT-5', '20120115_09:35:30_GMT-5', '20210623_09:28:43_GMT-5']",3.2.9,
aflow:e32c3e2ae0fe9bbf,Na2Se1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2Se1__ICSD__e32c3e2ae0fe9bbf.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Na2Se1_ICSD_54281,ICSD,"Na,Se",2,3,225,225,cF12,cF12,A2B_cF12_225_c_a,A2B_cF12_225_c_a,2.0584,-1.07455,"['20141214_21:34:58_GMT-5', '20141214_23:08:15_GMT-5', '20210523_19:55:42_GMT-5']",3.2.9,
aflow:e3e31c4914d59e25,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__e3e31c4914d59e25.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_53816,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0569,-1.839,"['20140924_23:59:47_GMT-5', '20140925_01:20:22_GMT-5', '20210523_03:05:39_GMT-5']",3.2.9,
aflow:e46ecbd26ca320c6,H1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H1Na1__ICSD__e46ecbd26ca320c6.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/H1Na1_ICSD_261354,ICSD,"H,Na",2,2,221,221,cP2,cP2,AB_cP2_221_b_a,AB_cP2_221_b_a,1.0365,-0.0377555,"['20120121_21:57:15_GMT-5', '20120121_22:39:32_GMT-5', '20210522_07:56:00_GMT-5']",3.2.9,
aflow:e489bef28d6924b7,C2H2Na2O4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2H2Na2O4__ICSD__e489bef28d6924b7.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1H1Na1O2_ICSD_151258,ICSD,"C,H,Na,O",4,10,15,15,mS20,mS20,ABCD2_mC20_15_e_e_e_f,ABCD2_mC20_15_e_e_e_f,4.8407,-1.28318,"['20140831_16:06:13_GMT-4', '20140831_23:14:12_GMT-4', '20210902_17:12:32_GMT-4']",3.2.11,
aflow:e4db776ecaa934fe,N3Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N3Na1__ICSD__e4db776ecaa934fe.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N3Na1_ICSD_1144,ICSD,"N,Na",2,4,166,166,hR4,hR4,A3B_hR4_166_bc_a,A3B_hR4_166_bc_a,4.0083,-0.119053,"['20150102_01:43:28_GMT-5', '20150102_03:34:32_GMT-5', '20210830_21:47:14_GMT-4']",3.2.11,
aflow:e58f2045434c3f00,Br2H12Na2O10,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Br2H12Na2O10__ICSD__e58f2045434c3f00.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/Br1H6Na1O5_ICSD_74654,ICSD,"Br,H,Na,O",4,26,2,2,aP26,aP26,AB6CD5_aP26_2_i_6i_i_5i,AB6CD5_aP26_2_i_6i_i_5i,2.1673,-0.919837,"['20160520_03:45:44_GMT-4', '20160521_18:36:58_GMT-4', '20210831_01:52:55_GMT-4']",3.2.11,
aflow:e66e1d534235676b,N1Na1O2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N1Na1O2__ICSD__e66e1d534235676b.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/N1Na1O2_ICSD_76000,ICSD,"N,Na,O",3,4,44,44,oI8,oI8,ABC2_oI8_44_a_a_c,ABC2_oI8_44_a_a_c,2.411,-0.905106,"['20140927_17:23:55_GMT-4', '20140928_01:32:48_GMT-4', '20210830_22:43:47_GMT-4']",3.2.11,
aflow:e8a252f5066461df,F12Na8O16S4Sb4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F12Na8O16S4Sb4__ICSD__e8a252f5066461df.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/F3Na2O4S1Sb1_ICSD_200960,ICSD,"F,Na,O,S,Sb",5,44,64,64,oS88,oS88,A3B2C4DE_oC88_64_fg_de_2g_d_f,A3B2C4DE_oC88_64_fg_de_2g_d_f,4.443,-2.07996,"['20170612_20:34:55_GMT-4', '20170613_09:05:56_GMT-4', '20210831_09:45:14_GMT-4']",3.2.11,
aflow:e8c1e557a3772a2d,Ge8Na8Se20,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge8Na8Se20__ICSD__e8c1e557a3772a2d.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ge2Na2Se5_ICSD_40453,ICSD,"Ge,Na,Se",3,36,33,33,oP36,oP36,A2B2C5_oP36_33_2a_2a_5a,A2B2C5_oP36_33_2a_2a_5a,1.3625,-0.610476,"['20141226_12:25:56_GMT-5', '20141230_16:58:43_GMT-5', '20210529_13:16:30_GMT-5']",3.2.9,
aflow:e8dd43db05f0827d,Ge4Na8S12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge4Na8S12__ICSD__e8dd43db05f0827d.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Ge1Na2S3_ICSD_23455,ICSD,"Ge,Na,S",3,24,14,14,mP24,mP24,AB2C3_mP24_14_e_2e_3e,AB2C3_mP24_14_e_2e_3e,2.4484,-0.84388,"['20150108_16:35:42_GMT-5', '20150110_06:52:04_GMT-5', '20210527_05:48:08_GMT-5']",3.2.9,
aflow:e96bd614ad1d5cf1,N3Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N3Na1__ICSD__e96bd614ad1d5cf1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N3Na1_ICSD_644523,ICSD,"N,Na",2,4,160,160,hR4,hR4,A3B_hR4_160_3a_a,A3B_hR4_160_3a_a,4.0345,-0.120022,"['20181015_11:25:27_GMT-4', '20181015_18:49:33_GMT-4', '20210830_19:32:10_GMT-4']",3.2.11,
aflow:e971a548934b7c6e,As4Na20O20,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\As4Na20O20__ICSD__e971a548934b7c6e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/As1Na5O5_ICSD_411721,ICSD,"As,Na,O",3,44,57,57,oP44,oP44,AB5C5_oP44_57_d_c2de_3de,AB5C5_oP44_57_d_c2de_3de,1.4273,-1.58453,"['20170607_09:33:52_GMT-5', '20170607_18:45:54_GMT-5', '20210619_13:02:58_GMT-5']",3.2.9,
aflow:e9b352c734c60a7e,Na12Se14Si4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na12Se14Si4__ICSD__e9b352c734c60a7e.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/Na6Se7Si2_ICSD_300236,ICSD,"Na,Se,Si",3,30,15,15,mS60,mS60,A6B7C2_mC60_15_ce2f_e3f_f,A6B7C2_mC60_15_ce2f_e3f_f,2.1746,-0.934821,"['20161008_11:40:11_GMT-5', '20161010_03:03:26_GMT-5', '20210528_08:28:59_GMT-5']",3.2.9,
aflow:ea198758e35670cb,Na4S4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4S4__ICSD__ea198758e35670cb.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Na2S2_ICSD_644955,ICSD,"Na,S",2,8,194,194,hP8,hP8,AB_hP8_194_ac_f,AB_hP8_194_ac_f,1.245,-0.834433,"['20141016_03:45:07_GMT-5', '20141016_09:57:50_GMT-5', '20210526_01:02:05_GMT-5']",3.2.9,
aflow:ea46a23fe3f8f595,Na4O6Si2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na4O6Si2__ICSD__ea46a23fe3f8f595.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Na2O3Si1_ICSD_15388,ICSD,"Na,O,Si",3,12,36,36,oS24,oS24,A2B3C_oC24_36_b_ab_a,A2B3C_oC24_36_b_ab_a,3.8991,-2.37176,"['20150117_15:21:47_GMT-5', '20150117_19:16:30_GMT-5', '20210620_22:15:12_GMT-5']",3.2.9,
aflow:eab359d87b48516b,Cl4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl4Na4O12__ICSD__eab359d87b48516b.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Na1O3_ICSD_16714,ICSD,"Cl,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,5.6547,-0.695696,"['20140711_06:06:45_GMT-4', '20140711_13:34:09_GMT-4', '20210901_13:17:23_GMT-4']",3.2.11,
aflow:eaf405314e33b465,Br4H16Na4O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Br4H16Na4O8__ICSD__eaf405314e33b465.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/Br1H4Na1O2_ICSD_34465,ICSD,"Br,H,Na,O",4,32,14,14,mP32,mP32,AB4CD2_mP32_14_e_4e_e_2e,AB4CD2_mP32_14_e_4e_e_2e,4.2496,-1.17917,"['20140707_00:26:58_GMT-4', '20140708_19:51:14_GMT-4', '20210901_05:47:51_GMT-4']",3.2.11,
aflow:ebc222312c80e3b3,Na6O18P6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na6O18P6__ICSD__ebc222312c80e3b3.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/Na1O3P1_ICSD_174021,ICSD,"Na,O,P",3,30,2,2,aP30,aP30,AB3C_aP30_2_3i_9i_3i,AB3C_aP30_2_3i_9i_3i,5.128,-2.26118,"['20161014_17:10:00_GMT-4', '20161017_23:55:30_GMT-4', '20210831_00:57:59_GMT-4']",3.2.11,
aflow:ebdb33dc967c33ea,F2H12N2Na2O8P2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F2H12N2Na2O8P2__ICSD__ebdb33dc967c33ea.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TRI/F1H6N1Na1O4P1_ICSD_240974,ICSD,"F,H,N,Na,O,P",6,28,1,1,aP28,aP28,AB6CDE4F_aP28_1_2a_12a_2a_2a_8a_2a,AB6CDE4F_aP28_1_2a_12a_2a_2a_8a_2a,3.4705,-1.3213,"['20160629_11:23:52_GMT-4', '20160707_06:01:11_GMT-4', '20210831_00:47:18_GMT-4']",3.2.11,
aflow:ec23029a18d3fec9,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__ec23029a18d3fec9.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_165592,ICSD,"Cl,Na",2,2,225,225,cF8,cF8,AB_cF8_225_b_a,AB_cF8_225_b_a,5.0577,-1.8392,"['20140924_12:24:10_GMT-5', '20140924_14:45:51_GMT-5', '20210523_03:01:59_GMT-5']",3.2.9,
aflow:ec36656c3657317c,Cl1Na1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Cl1Na1__ICSD__ec36656c3657317c.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Cl1Na1_ICSD_622368,ICSD,"Cl,Na",2,2,221,221,cP2,cP2,AB_cP2_221_a_b,AB_cP2_221_a_b,4.0148,-1.685,"['20140924_17:10:15_GMT-5', '20140924_17:50:31_GMT-5', '20210522_04:42:06_GMT-5']",3.2.9,
aflow:ec746eef1975aa25,Br4Na4O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Br4Na4O12__ICSD__ec746eef1975aa25.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Br1Na1O3_ICSD_28831,ICSD,"Br,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,4.4706,-0.610664,"['20140714_17:35:37_GMT-4', '20140715_10:47:21_GMT-4', '20210901_15:23:59_GMT-4']",3.2.11,
aflow:eca29277e36a0b1b,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__eca29277e36a0b1b.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_2865,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9573,-0.97379,"['20141227_07:10:44_GMT-5', '20141227_11:20:01_GMT-5', '20210830_18:35:58_GMT-4']",3.2.11,
aflow:ecb6c9b30b709e44,B4H4Na8O12,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B4H4Na8O12__ICSD__ecb6c9b30b709e44.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/B1H1Na2O3_ICSD_27211,ICSD,"B,H,Na,O",4,28,62,62,oP28,oP28,ABC2D3_oP28_62_c_c_2c_3c,ABC2D3_oP28_62_c_c_2c_3c,3.8244,-1.91202,"['20140715_01:16:48_GMT-4', '20140715_16:19:57_GMT-4', '20210902_01:24:22_GMT-4']",3.2.11,
aflow:eceefbe0f5d07d00,Na2S1,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na2S1__ICSD__eceefbe0f5d07d00.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Na2S1_ICSD_56024,ICSD,"Na,S",2,3,225,225,cF12,cF12,A2B_cF12_225_c_a,A2B_cF12_225_c_a,2.4848,-1.07541,"['20141214_03:32:03_GMT-5', '20141214_04:09:01_GMT-5', '20210707_16:53:03_GMT-5']",3.2.10,
aflow:ed954a91cdb2c6e1,N2Na2O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\N2Na2O6__ICSD__ed954a91cdb2c6e1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/N1Na1O3_ICSD_92572,ICSD,"N,Na,O",3,10,167,167,hR10,hR10,ABC3_hR10_167_a_b_e,ABC3_hR10_167_a_b_e,2.9672,-0.973616,"['20141023_00:54:06_GMT-4', '20141023_06:07:02_GMT-4', '20210830_21:05:18_GMT-4']",3.2.11,
aflow:edc556b79bac42bc,F16Na4Sb4,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F16Na4Sb4__ICSD__edc556b79bac42bc.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/F4Na1Sb1_ICSD_24750,ICSD,"F,Na,Sb",3,24,14,14,mP24,mP24,A4BC_mP24_14_4e_e_e,A4BC_mP24_14_4e_e_e,4.3278,-2.60588,"['20141220_20:10:10_GMT-5', '20141222_09:48:45_GMT-5', '20210527_04:19:49_GMT-5']",3.2.9,
aflow:ef261ad7b35866a4,Br4Na4O12,downloaded,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Br4Na4O12__ICSD__ef261ad7b35866a4.cif,Br1Na1O3_ICSD_47174.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/CUB/Br1Na1O3_ICSD_47174/Br1Na1O3_ICSD_47174.cif,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Br1Na1O3_ICSD_47174,ICSD,"Br,Na,O",3,20,198,198,cP20,cP20,ABC3_cP20_198_a_a_b,ABC3_cP20_198_a_a_b,4.4464,-0.611241,"['20140810_13:04:10_GMT-4', '20140810_18:21:48_GMT-4', '20210901_14:04:47_GMT-4']",3.2.11,
aflow:ef3f72027c70b7f1,Na6O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na6O6__ICSD__ef3f72027c70b7f1.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Na2O2_ICSD_109276,ICSD,"Na,O",2,12,189,189,hP12,hP12,AB_hP12_189_fg_eh,AB_hP12_189_fg_eh,1.7589,-1.08351,"['20141103_13:52:13_GMT-5', '20141103_23:29:52_GMT-5', '20210616_15:18:59_GMT-5']",3.2.9,
aflow:efc1fafcd10d0d09,Na8S20,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Na8S20__ICSD__efc1fafcd10d0d09.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Na2S5_ICSD_644956,ICSD,"Na,S",2,28,62,62,oP28,oP28,A2B5_oP28_62_ac_c2d,A2B5_oP28_62_ac_c2d,1.7549,-0.499396,"['20160720_12:28:38_GMT-5', '20160721_05:17:31_GMT-5', '20210529_20:52:25_GMT-5']",3.2.9,
aflow:f0075c1a904503ba,F18Ge3Na6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\F18Ge3Na6__ICSD__f0075c1a904503ba.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/F6Ge1Na2_ICSD_30344,ICSD,"F,Ge,Na",3,27,164,164,hP27,hP27,A6BC2_hP27_164_3i_ad_g,A6BC2_hP27_164_3i_ad_g,5.572,-2.66529,"['20141227_09:02:22_GMT-5', '20141229_11:49:46_GMT-5', '20210525_11:27:21_GMT-5']",3.2.9,
aflow:f019ec44ae7818e5,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__f019ec44ae7818e5.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1Na2O3_ICSD_81013,ICSD,"C,Na,O",3,12,194,194,hP12,hP12,AB2C3_hP12_194_d_ac_h,AB2C3_hP12_194_c_ad_h,3.22,-1.7334,"['20140526_13:20:16_GMT-4', '20140526_23:29:16_GMT-4', '20210831_14:19:03_GMT-4']",3.2.11,
aflow:f0e8460064fa98a6,Ge2Na4O12Te2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge2Na4O12Te2__ICSD__f0e8460064fa98a6.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ge1Na2O6Te1_ICSD_88789,ICSD,"Ge,Na,O,Te",4,20,163,163,hP20,hP20,AB2C6D_hP20_163_c_f_i_a,AB2C6D_hP20_163_c_f_i_a,2.6547,-1.54824,"['20150120_19:12:27_GMT-5', '20150121_09:18:57_GMT-5', '20210831_19:44:07_GMT-4']",3.2.11,
aflow:f13a6fb465b7cd26,C4H12N8Na2O8P2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C4H12N8Na2O8P2__ICSD__f13a6fb465b7cd26.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C2H6N4Na1O4P1_ICSD_424129,ICSD,"C,H,N,Na,O,P",6,36,15,15,mS72,mS72,A2B6C4DE4F_mC72_15_f_3f_2f_a_2f_e,A2B6C4DE4F_mC72_15_f_3f_2f_a_2f_e,4.922,-0.91113,"['20170131_08:34:17_GMT-5', '20170131_19:29:10_GMT-5', '20210902_08:38:00_GMT-4']",3.2.11,
aflow:f1e8d3cbaaac171c,Ge8Na2O24P6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\Ge8Na2O24P6__ICSD__f1e8d3cbaaac171c.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/RHL/Ge4Na1O12P3_ICSD_240922,ICSD,"Ge,Na,O,P",4,40,161,161,hR40,hR40,A4BC12D3_hR40_161_ab_a_4b_b,A4BC12D3_hR40_161_ab_a_4b_b,4.3979,-1.90094,"['20130805_09:51:10_GMT-4', '20130809_01:51:46_GMT-4', '20210830_21:32:52_GMT-4']",3.2.11,
aflow:f26150f7ca24b907,B2Cl2H8Na4O8,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\B2Cl2H8Na4O8__ICSD__f26150f7ca24b907.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/B1Cl1H4Na2O4_ICSD_32518,ICSD,"B,Cl,H,Na,O",5,24,129,129,tP24,tP24,ABC4D2E4_tP24_129_a_c_i_e_i,ABC4D2E4_tP24_129_a_c_i_e_i,4.6316,-1.60245,"['20150123_06:55:14_GMT-5', '20150123_11:58:23_GMT-5', '20210902_19:12:53_GMT-4']",3.2.11,
aflow:f2ac5b71be198dab,H24Na4O18Si2,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\H24Na4O18Si2__ICSD__f2ac5b71be198dab.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCL/H12Na2O9Si1_ICSD_9171,ICSD,"H,Na,O,Si",4,48,4,4,mP48,mP48,A12B2C9D_mP48_4_12a_2a_9a_a,A12B2C9D_mP48_4_12a_2a_9a_a,4.6812,-1.38053,"['20140906_16:13:58_GMT-4', '20140907_18:12:20_GMT-4', '20210901_03:49:07_GMT-4']",3.2.11,
aflow:f2acfaae6c6444d6,C2Na4O6,skipped_existing,E:\work\worklist\pull_file\aflow\aflow_cif\cif\C2Na4O6__ICSD__f2acfaae6c6444d6.cif,,,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/C1Na2O3_ICSD_80997,ICSD,"C,Na,O",3,12,12,12,mS24,mS24,AB2C3_mC24_12_i_aci_ij,AB2C3_mC24_12_i_aci_ij,3.8673,-1.74773,"['20140512_18:40:11_GMT-4', '20140521_21:42:27_GMT-4', '20210902_15:01:29_GMT-4']",3.2.11,
